"Year","ConditionID","Validity","SelectionRatio","Turnover","FirePerc","Reliability","Mean","SD"
13,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
14,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
15,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
16,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
17,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
18,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
19,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
20,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
21,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
22,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
23,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
24,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
25,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
26,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
27,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
28,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
29,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
30,23,0.3,0.33,0,0.1,0.5,0.000645180201149541,0.101064818899784
1,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
2,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
3,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
4,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
5,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
6,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
7,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
8,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
9,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
10,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
11,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
12,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
13,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
14,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
15,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
16,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
17,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
18,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
19,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
20,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
21,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
22,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
23,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
24,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
25,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
26,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
27,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
28,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
29,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
30,24,0.3,0.33,0,0.1,0.7,-0.00143861424435327,0.0979962004052989
1,25,0.3,0.33,0.05,0.05,0.5,-0.00511509672558065,0.100918467480328
2,25,0.3,0.33,0.05,0.05,0.5,-0.00265519853031969,0.102865049946951
3,25,0.3,0.33,0.05,0.05,0.5,-0.000960736564700903,0.101784663625551
4,25,0.3,0.33,0.05,0.05,0.5,-0.00337721091337028,0.100165581755265
5,25,0.3,0.33,0.05,0.05,0.5,-0.00359333130999679,0.105992135715103
6,25,0.3,0.33,0.05,0.05,0.5,-0.00320699651242392,0.105067399651814
7,25,0.3,0.33,0.05,0.05,0.5,-0.00717957736188186,0.101186586181477
8,25,0.3,0.33,0.05,0.05,0.5,-0.0108072739928746,0.101465768257884
9,25,0.3,0.33,0.05,0.05,0.5,-0.0146946487460051,0.0991699182838549
10,25,0.3,0.33,0.05,0.05,0.5,-0.0125768357951328,0.0999017946342489
11,25,0.3,0.33,0.05,0.05,0.5,-0.0137448059661118,0.100975480649141
12,25,0.3,0.33,0.05,0.05,0.5,-0.0122678881768941,0.104543470458251
13,25,0.3,0.33,0.05,0.05,0.5,-0.0150284817723809,0.109116717339248
14,25,0.3,0.33,0.05,0.05,0.5,-0.00859268826959227,0.112133439549417
15,25,0.3,0.33,0.05,0.05,0.5,-0.00712795223791839,0.111979596897027
16,25,0.3,0.33,0.05,0.05,0.5,-0.00542165130299617,0.10759298260241
17,25,0.3,0.33,0.05,0.05,0.5,-0.00640780295996378,0.109146210392016
18,25,0.3,0.33,0.05,0.05,0.5,-0.00645191695929605,0.108399172622016
19,25,0.3,0.33,0.05,0.05,0.5,-0.00738215407957063,0.107673304940969
20,25,0.3,0.33,0.05,0.05,0.5,-0.00653197633190717,0.110491500684257
21,25,0.3,0.33,0.05,0.05,0.5,-0.00301506190708524,0.110064208294721
22,25,0.3,0.33,0.05,0.05,0.5,0.000326995058085931,0.110952434760886
23,25,0.3,0.33,0.05,0.05,0.5,0.000309523284428391,0.108324092926924
24,25,0.3,0.33,0.05,0.05,0.5,-0.00165276885601983,0.104603359047184
25,25,0.3,0.33,0.05,0.05,0.5,-0.00593249753283188,0.0977537315421415
26,25,0.3,0.33,0.05,0.05,0.5,-0.00911041022195828,0.0933650041089729
27,25,0.3,0.33,0.05,0.05,0.5,-0.0116109951419414,0.0933379819646422
28,25,0.3,0.33,0.05,0.05,0.5,-0.00295193906819596,0.0930480679997003
29,25,0.3,0.33,0.05,0.05,0.5,-0.00227632728846301,0.0894717766260559
30,25,0.3,0.33,0.05,0.05,0.5,-0.00157029044249763,0.088636670860231
1,26,0.3,0.33,0.05,0.05,0.7,-0.0038050902629816,0.0844659590299497
2,26,0.3,0.33,0.05,0.05,0.7,-0.00347559115435876,0.077837576397162
3,26,0.3,0.33,0.05,0.05,0.7,-0.00203642441376068,0.0813848035841262
4,26,0.3,0.33,0.05,0.05,0.7,0.000399748591968956,0.0890314727948618
5,26,0.3,0.33,0.05,0.05,0.7,-0.00303740830185574,0.0949229730956235
6,26,0.3,0.33,0.05,0.05,0.7,-0.00390874234309637,0.0920349937258024
7,26,0.3,0.33,0.05,0.05,0.7,-0.00738103320545109,0.0944137020879034
8,26,0.3,0.33,0.05,0.05,0.7,-0.00999041423656222,0.09568567866863
9,26,0.3,0.33,0.05,0.05,0.7,-0.0107960002937328,0.0870805231891935
10,26,0.3,0.33,0.05,0.05,0.7,-0.0177434580839578,0.087784918414901
11,26,0.3,0.33,0.05,0.05,0.7,-0.0139075173274247,0.088607402756392
12,26,0.3,0.33,0.05,0.05,0.7,-0.015949403711078,0.086409941221792
13,26,0.3,0.33,0.05,0.05,0.7,-0.0127098194170398,0.083065382925276
14,26,0.3,0.33,0.05,0.05,0.7,-0.0117835927743979,0.0778091509370202
15,26,0.3,0.33,0.05,0.05,0.7,-0.0111718957560187,0.0816170323916339
16,26,0.3,0.33,0.05,0.05,0.7,-0.0132078246099807,0.0848397248659023
17,26,0.3,0.33,0.05,0.05,0.7,-0.0190223695461871,0.0835774129085595
18,26,0.3,0.33,0.05,0.05,0.7,-0.0203169601113142,0.0825999218288853
19,26,0.3,0.33,0.05,0.05,0.7,-0.0206029811607678,0.0834798116902871
20,26,0.3,0.33,0.05,0.05,0.7,-0.0187118345813572,0.0885891919286147
21,26,0.3,0.33,0.05,0.05,0.7,-0.0209747435689975,0.0915530842267184
22,26,0.3,0.33,0.05,0.05,0.7,-0.0134881361707776,0.0926658916964056
23,26,0.3,0.33,0.05,0.05,0.7,-0.0140314132776853,0.0953644045288754
24,26,0.3,0.33,0.05,0.05,0.7,-0.0147418211248456,0.0943150397033883
25,26,0.3,0.33,0.05,0.05,0.7,-0.00910967749166569,0.0917579247933553
26,26,0.3,0.33,0.05,0.05,0.7,-0.00643539376945733,0.0969314447348038
27,26,0.3,0.33,0.05,0.05,0.7,-0.00514644237268649,0.0973443738106744
28,26,0.3,0.33,0.05,0.05,0.7,-0.0056816158120908,0.0970595991811608
29,26,0.3,0.33,0.05,0.05,0.7,-0.00629362140766662,0.103379101617393
30,26,0.3,0.33,0.05,0.05,0.7,-0.00856169495098056,0.107384288619418
1,27,0.3,0.33,0.05,0.1,0.5,0.0021907711412223,0.0995524514748501
2,27,0.3,0.33,0.05,0.1,0.5,-0.00333479861154107,0.0995347602675821
3,27,0.3,0.33,0.05,0.1,0.5,-0.00379357511408113,0.0982862127085746
4,27,0.3,0.33,0.05,0.1,0.5,-0.0102145614873951,0.0973148356791571
5,27,0.3,0.33,0.05,0.1,0.5,-0.0126092072947026,0.0969508416582594
6,27,0.3,0.33,0.05,0.1,0.5,-0.00804690599751397,0.0999396849294013
7,27,0.3,0.33,0.05,0.1,0.5,-0.00338053703392063,0.0975279532089547
8,27,0.3,0.33,0.05,0.1,0.5,-0.00136147642169323,0.0932423568195273
9,27,0.3,0.33,0.05,0.1,0.5,-0.0011193557914088,0.0964603306679488
10,27,0.3,0.33,0.05,0.1,0.5,-0.00143122300612394,0.0962365860149939
11,27,0.3,0.33,0.05,0.1,0.5,-0.00271659444720117,0.0927349483211448
12,27,0.3,0.33,0.05,0.1,0.5,-0.000699341922033885,0.0961690177165023
13,27,0.3,0.33,0.05,0.1,0.5,0.00105678913411336,0.0988587434720407
14,27,0.3,0.33,0.05,0.1,0.5,0.00515697712886882,0.103514324750749
15,27,0.3,0.33,0.05,0.1,0.5,0.00637413714636732,0.0999383256300304
16,27,0.3,0.33,0.05,0.1,0.5,0.00509806452656933,0.102812546238554
17,27,0.3,0.33,0.05,0.1,0.5,0.00392743685770841,0.0997694868263129
18,27,0.3,0.33,0.05,0.1,0.5,0.00357530837398491,0.100475673362872
19,27,0.3,0.33,0.05,0.1,0.5,0.00136945052759738,0.103850443870602
20,27,0.3,0.33,0.05,0.1,0.5,-0.00440367652494012,0.107873193531562
21,27,0.3,0.33,0.05,0.1,0.5,-0.000605348112669385,0.107073652936836
22,27,0.3,0.33,0.05,0.1,0.5,-0.00211211787192399,0.105896360923546
23,27,0.3,0.33,0.05,0.1,0.5,-0.00243706442481592,0.101599222895657
24,27,0.3,0.33,0.05,0.1,0.5,-0.00331623425293515,0.0988719262175451
25,27,0.3,0.33,0.05,0.1,0.5,-0.00593050581280141,0.100685506345613
26,27,0.3,0.33,0.05,0.1,0.5,-0.0052863446143566,0.100300484936431
27,27,0.3,0.33,0.05,0.1,0.5,-0.00598097569726095,0.104994470705302
28,27,0.3,0.33,0.05,0.1,0.5,-0.0106250593390856,0.105197790018393
29,27,0.3,0.33,0.05,0.1,0.5,-0.00931814957419022,0.106523446168367
30,27,0.3,0.33,0.05,0.1,0.5,-0.00681486227049382,0.11471970561944
1,28,0.3,0.33,0.05,0.1,0.7,-0.00664270608400581,0.0945004978652266
2,28,0.3,0.33,0.05,0.1,0.7,-0.0071620639124123,0.107098101249781
3,28,0.3,0.33,0.05,0.1,0.7,-0.00945839313807927,0.108659878288335
4,28,0.3,0.33,0.05,0.1,0.7,-0.0100864045188798,0.108345926368379
5,28,0.3,0.33,0.05,0.1,0.7,-0.00714406833873352,0.105995976492321
6,28,0.3,0.33,0.05,0.1,0.7,-0.00629512334625309,0.103865916113783
7,28,0.3,0.33,0.05,0.1,0.7,-0.007091509649687,0.102981040853114
8,28,0.3,0.33,0.05,0.1,0.7,-0.0081141303415136,0.100601444813742
9,28,0.3,0.33,0.05,0.1,0.7,-0.00678362858610729,0.0963646373533353
10,28,0.3,0.33,0.05,0.1,0.7,-0.00650520713968577,0.0976255924767177
11,28,0.3,0.33,0.05,0.1,0.7,-0.00855883696125504,0.104613087022487
12,28,0.3,0.33,0.05,0.1,0.7,-0.00956578213402767,0.102453520429682
13,28,0.3,0.33,0.05,0.1,0.7,-0.00632857670195843,0.10251695825249
14,28,0.3,0.33,0.05,0.1,0.7,-0.0113307330559826,0.103950168456027
15,28,0.3,0.33,0.05,0.1,0.7,-0.0142351664432984,0.103200475027162
16,28,0.3,0.33,0.05,0.1,0.7,-0.00970063121735473,0.104750074262985
17,28,0.3,0.33,0.05,0.1,0.7,-0.0136474403171208,0.104415022931673
18,28,0.3,0.33,0.05,0.1,0.7,-0.0127701224761574,0.0981353385317786
19,28,0.3,0.33,0.05,0.1,0.7,-0.0113023459311677,0.0969191382811895
20,28,0.3,0.33,0.05,0.1,0.7,-0.0126135336433931,0.0974292163698305
21,28,0.3,0.33,0.05,0.1,0.7,-0.00837442310895243,0.0982532313497618
22,28,0.3,0.33,0.05,0.1,0.7,-0.0070087451193445,0.102467446695273
23,28,0.3,0.33,0.05,0.1,0.7,-0.00743534974233741,0.102787982583807
24,28,0.3,0.33,0.05,0.1,0.7,-0.00275004406284903,0.105631730237601
25,28,0.3,0.33,0.05,0.1,0.7,0.00111282637898745,0.106827196683633
26,28,0.3,0.33,0.05,0.1,0.7,-0.0036905139234633,0.105058326576091
27,28,0.3,0.33,0.05,0.1,0.7,0.00141178431231701,0.10369286891328
28,28,0.3,0.33,0.05,0.1,0.7,0.00146082138862203,0.100909580366831
29,28,0.3,0.33,0.05,0.1,0.7,0.000559808986175898,0.103715629307222
30,28,0.3,0.33,0.05,0.1,0.7,-0.00113586746800389,0.101248020355961
1,29,0.3,0.33,0.1,0.05,0.5,0.00193355873573022,0.107782894636581
2,29,0.3,0.33,0.1,0.05,0.5,-0.00144305814560292,0.102954610565114
3,29,0.3,0.33,0.1,0.05,0.5,0.00277331491695189,0.106876980834892
4,29,0.3,0.33,0.1,0.05,0.5,0.010794066819151,0.100112320179297
5,29,0.3,0.33,0.1,0.05,0.5,0.0111190420174207,0.0988516071929846
6,29,0.3,0.33,0.1,0.05,0.5,0.00907974108921788,0.103330524565386
7,29,0.3,0.33,0.1,0.05,0.5,0.00417118327377731,0.110131876727793
8,29,0.3,0.33,0.1,0.05,0.5,0.00354069403484925,0.112929370856364
9,29,0.3,0.33,0.1,0.05,0.5,-0.00301066058863705,0.106044507302284
10,29,0.3,0.33,0.1,0.05,0.5,0.00425362210229597,0.104985101417201
11,29,0.3,0.33,0.1,0.05,0.5,0.00144021545635565,0.102900089224815
12,29,0.3,0.33,0.1,0.05,0.5,0.00610086089441148,0.105475293364357
13,29,0.3,0.33,0.1,0.05,0.5,-0.00207363650124813,0.101024658506607
14,29,0.3,0.33,0.1,0.05,0.5,-0.0092834706180552,0.102700506107855
15,29,0.3,0.33,0.1,0.05,0.5,-0.00468382578073597,0.103666266031087
16,29,0.3,0.33,0.1,0.05,0.5,-0.00467822057367539,0.11128305953633
17,29,0.3,0.33,0.1,0.05,0.5,-0.00247096844378646,0.106268258706478
18,29,0.3,0.33,0.1,0.05,0.5,0.00403106793795833,0.0977179807218768
19,29,0.3,0.33,0.1,0.05,0.5,0.00789813628596594,0.0945068938962416
20,29,0.3,0.33,0.1,0.05,0.5,0.000888501835273578,0.0945460677236189
21,29,0.3,0.33,0.1,0.05,0.5,-0.00497666426258572,0.098203917646377
22,29,0.3,0.33,0.1,0.05,0.5,-0.00533349956024822,0.0992413880975915
23,29,0.3,0.33,0.1,0.05,0.5,-0.00435932316014404,0.0995711145621023
24,29,0.3,0.33,0.1,0.05,0.5,-0.00252849812424564,0.0934347702416066
25,29,0.3,0.33,0.1,0.05,0.5,-0.00658574795872008,0.102759160843078
26,29,0.3,0.33,0.1,0.05,0.5,-0.0115718806699306,0.106096124060979
27,29,0.3,0.33,0.1,0.05,0.5,-0.00576296098055338,0.106994297691041
28,29,0.3,0.33,0.1,0.05,0.5,-0.00772462763187272,0.106553849114281
29,29,0.3,0.33,0.1,0.05,0.5,-0.00280272286371644,0.103740759993632
30,29,0.3,0.33,0.1,0.05,0.5,0.00150517028973171,0.0996301952001534
1,30,0.3,0.33,0.1,0.05,0.7,-0.00923568290420667,0.104613975016961
2,30,0.3,0.33,0.1,0.05,0.7,-0.00758172881511271,0.105982439329409
3,30,0.3,0.33,0.1,0.05,0.7,0.00279226270979879,0.105226747950931
4,30,0.3,0.33,0.1,0.05,0.7,0.00102315164144006,0.104645519320612
5,30,0.3,0.33,0.1,0.05,0.7,-0.00206530467224952,0.10841228530358
6,30,0.3,0.33,0.1,0.05,0.7,-0.00116661769934589,0.109586829158288
7,30,0.3,0.33,0.1,0.05,0.7,-0.00865997417964527,0.104361077670109
8,30,0.3,0.33,0.1,0.05,0.7,-0.00424904897648303,0.101989352489939
9,30,0.3,0.33,0.1,0.05,0.7,0.000935209105265625,0.103526981995005
10,30,0.3,0.33,0.1,0.05,0.7,0.003200156020601,0.0969452435921807
11,30,0.3,0.33,0.1,0.05,0.7,-0.000316705732105306,0.0980137291896193
12,30,0.3,0.33,0.1,0.05,0.7,0.00239904850415058,0.0931416640443227
13,30,0.3,0.33,0.1,0.05,0.7,0.00133686990596943,0.0977168267039778
14,30,0.3,0.33,0.1,0.05,0.7,-0.00626573101935272,0.103987573099242
15,30,0.3,0.33,0.1,0.05,0.7,-0.00463682840545134,0.103641453941402
16,30,0.3,0.33,0.1,0.05,0.7,-0.0067986347087498,0.100148559488288
17,30,0.3,0.33,0.1,0.05,0.7,-0.00223985528895554,0.103302810994204
18,30,0.3,0.33,0.1,0.05,0.7,-0.00479617620489359,0.0961824366994855
19,30,0.3,0.33,0.1,0.05,0.7,-0.00030326064687104,0.095730224971682
20,30,0.3,0.33,0.1,0.05,0.7,0.00139041301712366,0.0952759889955745
21,30,0.3,0.33,0.1,0.05,0.7,-0.00214942166094316,0.0989646532276564
22,30,0.3,0.33,0.1,0.05,0.7,-0.00150719939381439,0.101924219284407
23,30,0.3,0.33,0.1,0.05,0.7,-1.60632196878307e-05,0.0975374758926807
24,30,0.3,0.33,0.1,0.05,0.7,-0.00271102537039384,0.0957598843270184
25,30,0.3,0.33,0.1,0.05,0.7,-0.00903679782108354,0.10173006983819
26,30,0.3,0.33,0.1,0.05,0.7,-0.00943531591910539,0.0961088724780358
27,30,0.3,0.33,0.1,0.05,0.7,-0.00999148612302265,0.0959194465069229
28,30,0.3,0.33,0.1,0.05,0.7,-0.0117225362222561,0.0988112588747351
29,30,0.3,0.33,0.1,0.05,0.7,-0.00853183785855531,0.102389365036295
30,30,0.3,0.33,0.1,0.05,0.7,-0.00809836406858718,0.102760561051079
1,31,0.3,0.33,0.1,0.1,0.5,-0.0160995322218676,0.0964781855936749
2,31,0.3,0.33,0.1,0.1,0.5,-0.0108098879585159,0.0945994915606866
3,31,0.3,0.33,0.1,0.1,0.5,-0.00770622174528169,0.0945685392362252
4,31,0.3,0.33,0.1,0.1,0.5,-0.0110460510801152,0.102339691325158
5,31,0.3,0.33,0.1,0.1,0.5,-0.0098073972829249,0.100360125849732
6,31,0.3,0.33,0.1,0.1,0.5,-0.00554957621097329,0.099396577819613
7,31,0.3,0.33,0.1,0.1,0.5,0.00390919173263285,0.0980846957092329
8,31,0.3,0.33,0.1,0.1,0.5,0.00313257167262125,0.103363160637841
9,31,0.3,0.33,0.1,0.1,0.5,0.00425630240201356,0.10570078701852
10,31,0.3,0.33,0.1,0.1,0.5,0.00564350584517415,0.107878294537549
11,31,0.3,0.33,0.1,0.1,0.5,0.0032368119996728,0.107199252668345
12,31,0.3,0.33,0.1,0.1,0.5,0.00131176917118042,0.108958436556459
13,31,0.3,0.33,0.1,0.1,0.5,0.000728053535527891,0.108883736508269
14,31,0.3,0.33,0.1,0.1,0.5,-0.000963282710125352,0.110440874857743
15,31,0.3,0.33,0.1,0.1,0.5,-0.000605128960401433,0.114673715212864
16,31,0.3,0.33,0.1,0.1,0.5,0.000192451165121386,0.108987708555175
17,31,0.3,0.33,0.1,0.1,0.5,0.00242754819861955,0.10784486083728
18,31,0.3,0.33,0.1,0.1,0.5,-0.00297642103357433,0.103286794181584
19,31,0.3,0.33,0.1,0.1,0.5,-0.00476037047864287,0.0980584946531326
20,31,0.3,0.33,0.1,0.1,0.5,-0.00106306396692467,0.0989063060438241
21,31,0.3,0.33,0.1,0.1,0.5,-0.00179729590086555,0.0988407603084009
22,31,0.3,0.33,0.1,0.1,0.5,-0.00187370793111837,0.107150781521625
23,31,0.3,0.33,0.1,0.1,0.5,0.00711578939972762,0.101157533969377
24,31,0.3,0.33,0.1,0.1,0.5,-0.000907110770162604,0.100439121141364
25,31,0.3,0.33,0.1,0.1,0.5,0.0010904821802452,0.0985400626836771
26,31,0.3,0.33,0.1,0.1,0.5,0.00501851096434894,0.101755806115685
27,31,0.3,0.33,0.1,0.1,0.5,0.00719408788793935,0.0937581262690691
28,31,0.3,0.33,0.1,0.1,0.5,0.0126445081254207,0.0959995332359368
29,31,0.3,0.33,0.1,0.1,0.5,0.013347801742388,0.0972175307101563
30,31,0.3,0.33,0.1,0.1,0.5,0.0142118248466971,0.0943627039575291
1,32,0.3,0.33,0.1,0.1,0.7,0.0125786302861122,0.100062538957146
2,32,0.3,0.33,0.1,0.1,0.7,0.0172518198134947,0.100793033083384
3,32,0.3,0.33,0.1,0.1,0.7,0.0119182187366495,0.104870415432743
4,32,0.3,0.33,0.1,0.1,0.7,0.00625316479728999,0.107762372332458
5,32,0.3,0.33,0.1,0.1,0.7,0.00712243207372005,0.101707314880421
6,32,0.3,0.33,0.1,0.1,0.7,0.00046479366991406,0.103396802485796
7,32,0.3,0.33,0.1,0.1,0.7,0.00164407192753021,0.0975841968756577
8,32,0.3,0.33,0.1,0.1,0.7,0.00642040594671243,0.108199337477523
9,32,0.3,0.33,0.1,0.1,0.7,0.0109425185222772,0.109055733849634
10,32,0.3,0.33,0.1,0.1,0.7,0.00871963398703173,0.103314012361027
11,32,0.3,0.33,0.1,0.1,0.7,0.00675334730789738,0.102731135485244
12,32,0.3,0.33,0.1,0.1,0.7,0.00931463064253649,0.109899514611199
13,32,0.3,0.33,0.1,0.1,0.7,0.0151789310385448,0.106117811497916
14,32,0.3,0.33,0.1,0.1,0.7,0.0163036979372186,0.105898109135017
15,32,0.3,0.33,0.1,0.1,0.7,0.0114675947747299,0.0991896751950991
16,32,0.3,0.33,0.1,0.1,0.7,0.0193461083992766,0.103211900923256
17,32,0.3,0.33,0.1,0.1,0.7,0.018122805016854,0.105990675830102
18,32,0.3,0.33,0.1,0.1,0.7,0.0181815528137124,0.105296652071217
19,32,0.3,0.33,0.1,0.1,0.7,0.0256943222996864,0.11024560422887
20,32,0.3,0.33,0.1,0.1,0.7,0.0242702306601548,0.112735395252752
21,32,0.3,0.33,0.1,0.1,0.7,0.0167603663325568,0.103085280951706
22,32,0.3,0.33,0.1,0.1,0.7,0.0249848005356809,0.108618280017792
23,32,0.3,0.33,0.1,0.1,0.7,0.0261415030921779,0.103004521171111
24,32,0.3,0.33,0.1,0.1,0.7,0.022120898221707,0.101185773582223
25,32,0.3,0.33,0.1,0.1,0.7,0.0197275756558522,0.0873653304663503
26,32,0.3,0.33,0.1,0.1,0.7,0.0193334912840424,0.0902598883901059
27,32,0.3,0.33,0.1,0.1,0.7,0.0183590704932937,0.0914099745471844
28,32,0.3,0.33,0.1,0.1,0.7,0.0179211263274614,0.0970274224698864
29,32,0.3,0.33,0.1,0.1,0.7,0.0169674084100485,0.0973347989139529
30,32,0.3,0.33,0.1,0.1,0.7,0.0141846880192249,0.100732907195182
1,33,0.3,0.33,0.15,0.05,0.5,0.0105450317947379,0.0955778566808248
2,33,0.3,0.33,0.15,0.05,0.5,0.0260143052344381,0.0975906795401893
3,33,0.3,0.33,0.15,0.05,0.5,0.0150661265918683,0.0981731000287151
4,33,0.3,0.33,0.15,0.05,0.5,0.0133642824717287,0.100188732119244
5,33,0.3,0.33,0.15,0.05,0.5,0.00214374353091633,0.0967133083831641
6,33,0.3,0.33,0.15,0.05,0.5,-0.00204460897320446,0.0966514815483316
7,33,0.3,0.33,0.15,0.05,0.5,-0.00351637049767491,0.103293790860644
8,33,0.3,0.33,0.15,0.05,0.5,-0.000824655742835512,0.0998813308923479
9,33,0.3,0.33,0.15,0.05,0.5,-0.00277067358092897,0.104245248866191
10,33,0.3,0.33,0.15,0.05,0.5,0.00367678555013741,0.106852468527258
11,33,0.3,0.33,0.15,0.05,0.5,0.0027363407489167,0.0999893837557205
12,33,0.3,0.33,0.15,0.05,0.5,0.0078155699582794,0.0890372458933408
13,33,0.3,0.33,0.15,0.05,0.5,-0.000936750683901881,0.0885873904959872
14,33,0.3,0.33,0.15,0.05,0.5,0.000651448805135076,0.0947315737981397
15,33,0.3,0.33,0.15,0.05,0.5,-0.000603280148992265,0.0888418683888185
16,33,0.3,0.33,0.15,0.05,0.5,-0.00543882353257466,0.091518883892667
17,33,0.3,0.33,0.15,0.05,0.5,-0.0132358783910092,0.0939624227325563
18,33,0.3,0.33,0.15,0.05,0.5,-0.0056929317434822,0.0953894788722595
19,33,0.3,0.33,0.15,0.05,0.5,-0.0126767132893307,0.0978731645958219
20,33,0.3,0.33,0.15,0.05,0.5,-0.0158011430439849,0.097835621160649
21,33,0.3,0.33,0.15,0.05,0.5,-0.0112557611551546,0.100584358452836
22,33,0.3,0.33,0.15,0.05,0.5,-0.0026415380305209,0.103844295075928
23,33,0.3,0.33,0.15,0.05,0.5,-0.0103967354065954,0.104800754161145
24,33,0.3,0.33,0.15,0.05,0.5,-0.00459038705287195,0.10420154653021
25,33,0.3,0.33,0.15,0.05,0.5,-0.0122054742971696,0.103184604154208
26,33,0.3,0.33,0.15,0.05,0.5,-0.01094053195426,0.101200499943919
27,33,0.3,0.33,0.15,0.05,0.5,-0.00656607929885066,0.10563544102912
28,33,0.3,0.33,0.15,0.05,0.5,-0.00382069088157846,0.0981292591429313
29,33,0.3,0.33,0.15,0.05,0.5,-0.0119949159548117,0.102819447571189
30,33,0.3,0.33,0.15,0.05,0.5,-0.00879838807313527,0.0986637791765469
1,34,0.3,0.33,0.15,0.05,0.7,0.013215292059092,0.102847407627453
2,34,0.3,0.33,0.15,0.05,0.7,0.00172939879109161,0.0953442124917183
3,34,0.3,0.33,0.15,0.05,0.7,-0.00160284136383721,0.0998236619104799
4,34,0.3,0.33,0.15,0.05,0.7,-0.011185291649783,0.0956352284637759
5,34,0.3,0.33,0.15,0.05,0.7,-0.00763972078261935,0.0908259256176552
6,34,0.3,0.33,0.15,0.05,0.7,-0.00682269171758895,0.0848743150130171
7,34,0.3,0.33,0.15,0.05,0.7,-0.00105659808040768,0.0908877951799877
8,34,0.3,0.33,0.15,0.05,0.7,-0.00305195995835731,0.0953940156505491
9,34,0.3,0.33,0.15,0.05,0.7,-0.00328830278642229,0.106235075888212
10,34,0.3,0.33,0.15,0.05,0.7,-0.00636458953473962,0.102111032888303
11,34,0.3,0.33,0.15,0.05,0.7,0.0017378599952135,0.0971723823926684
12,34,0.3,0.33,0.15,0.05,0.7,0.00222910795909282,0.10347466064588
13,34,0.3,0.33,0.15,0.05,0.7,0.00222024463132652,0.101823262909211
14,34,0.3,0.33,0.15,0.05,0.7,0.0150884122894363,0.0997841400297555
15,34,0.3,0.33,0.15,0.05,0.7,0.0042937486084282,0.103677077372922
16,34,0.3,0.33,0.15,0.05,0.7,0.00227949470882163,0.100783241864885
